0.00020401791355925	1119381.51108549	1	48
0.0004080358271185	11472948.063629	2	48
0.000612053740677751	40438358.1550378	3	69
0.000816071654237001	89863999.0187923	4	118
0.00102008956779625	154042469.621089	5	183
0.0012241074813555	222201176.669135	6	272
0.00142812539491475	278327276.275603	7	368
0.001632143308474	307338583.680423	8	448
0.00183616122203325	153341757.375319	9	264
0.0020401791355925	178872893.082335	10	190
0.00224419704915175	196107878.319249	11	216
0.002448214962711	211286388.68038	12	226
0.00265223287627025	221213545.506362	13	246
0.0028562507898295	242615090.074231	14	251
0.00306026870338875	256339478.472976	15	265
0.003264286616948	269227504.308775	16	269
0.00346830453050725	281350628.121256	17	303
0.0036723224440665	292691575.972632	18	274
0.00387634035762576	307324207.07504	19	803
0.00408035827118501	288290343.403527	20	863
0.00428437618474426	242974756.017953	21	870
0.00448839409830351	310819861.278945	22	786
0.00469241201186276	319446645.077297	23	779
0.00489642992542201	327532328.731276	24	745
0.00510044783898126	335077637.022461	25	743
0.00530446575254051	342164761.441758	26	694
0.00550848366609976	348765888.092088	27	704
0.00571250157965901	354833405.259531	28	669
0.00591651949321826	360538411.87684	29	672
0.00612053740677751	365844626.205259	30	677
0.00632455532033676	370755987.341011	31	663
