0.000645161290322581	48115.4708536621	1	47
0.00129032258064516	482581.947525495	2	69
0.00193548387096774	1669143.49514253	3	136
0.00258064516129032	3540933.61673964	4	290
0.0032258064516129	5744883.46711277	5	337
0.00387096774193548	7976547.35318081	6	495
0.00451612903225806	9923381.05520165	7	560
0.00516129032258065	11616782.5290828	8	641
0.00580645161290323	12638586.5615711	9	775
0.00645161290322581	13701361.0431886	10	908
0.00709677419354839	13903948.1961856	11	968
0.00774193548387097	14236311.9113032	12	1037
0.00838709677419355	14365613.6282398	13	995
0.00903225806451613	13734724.0084758	14	1151
0.00967741935483871	14064668.9028931	15	1145
0.0103225806451613	13610802.9776586	16	1298
0.0109677419354839	12656602.1940093	17	1256
0.0116129032258065	12318785.6175294	18	1316
0.012258064516129	11517774.736783	19	1420
0.0129032258064516	10690615.5261896	20	1527
0.0135483870967742	9883246.29928518	21	1639
0.0141935483870968	9149458.51655108	22	1649
0.0148387096774194	8192977.32401362	23	1683
0.0154838709677419	7660216.57280429	24	1681
0.0161290322580645	7081269.56783879	25	1687
0.0167741935483871	7228712.77927965	26	1793
0.0174193548387097	6711317.8573543	27	1799
0.0180645161290323	5635800.77366839	28	1892
0.0187096774193548	6467764.8622389	29	1719
0.0193548387096774	5964649.18504216	30	1857
0.02	6164023.81641963	31	1722
