0.000645161290322581	48115.3696449109	1	47
0.00129032258064516	482722.091877853	2	69
0.00193548387096774	1663739.69056313	3	136
0.00258064516129032	3376397.99428431	4	245
0.0032258064516129	4793174.79289158	5	310
0.00387096774193548	5940340.0660806	6	402
0.00451612903225806	6920013.6081448	7	503
0.00516129032258065	7777127.59540916	8	503
0.00580645161290323	8780172.69740735	9	592
0.00645161290322581	9645118.86496505	10	655
0.00709677419354839	10353998.5293534	11	752
0.00774193548387097	10879654.338057	12	791
0.00838709677419355	11297108.452073	13	880
0.00903225806451613	11555590.9542641	14	924
0.00967741935483871	11939325.4821192	15	1022
0.0103225806451613	12133038.6376376	16	1150
0.0109677419354839	12551288.1170782	17	1195
0.0116129032258065	12645929.1895796	18	1319
0.012258064516129	12975968.4371843	19	1326
0.0129032258064516	13191755.3958107	20	1344
0.0135483870967742	13353183.0884831	21	1319
0.0141935483870968	13463001.273387	22	1295
0.0148387096774194	13429437.0141498	23	1324
0.0154838709677419	13289901.9198643	24	1307
0.0161290322580645	13089527.5096847	25	1293
0.0167741935483871	12849493.5490482	26	1337
0.0174193548387097	12615881.2691448	27	1323
0.0180645161290323	12327348.8424169	28	1406
0.0187096774193548	12037012.2411552	29	1394
0.0193548387096774	11740554.6592713	30	1384
0.02	11433330.8324447	31	1496
