0.000228911864021661	828483.639899862	1	47
0.000457823728043323	8459174.81693142	2	47
0.000686735592064984	29666104.6519418	3	69
0.000915647456086646	65631668.3381491	4	118
0.00114455932010831	111645523.46245	5	183
0.00137347118412997	157255699.704284	6	290
0.00160238304815163	202894345.330789	7	370
0.00183129491217329	234288481.323319	8	433
0.00206020677619495	177240244.478363	9	304
0.00228911864021661	122401547.578514	10	194
0.00251803050423828	140803232.932298	11	215
0.00274694236825994	152180135.343698	12	225
0.0029758542322816	161200519.116015	13	243
0.00320476609630326	173578717.882504	14	245
0.00343367796032492	183665226.759365	15	263
0.00366258982434658	192917262.507779	16	266
0.00389150168836825	202402614.258921	17	297
0.00412041355238991	209725674.589258	18	272
0.00434932541641157	219717868.980498	19	847
0.00457823728043323	197392867.555305	20	804
0.00480714914445489	190044454.37232	21	870
0.00503606100847655	222773158.316268	22	782
0.00526497287249821	228958480.202707	23	775
0.00549388473651988	234755627.0279	24	741
0.00572279660054154	240179541.746707	25	739
0.0059517084645632	245236648.82874	26	691
0.00618062032858486	249979957.594055	27	700
0.00640953219260652	254330538.977437	28	666
0.00663844405662818	258426508.360349	29	669
0.00686735592064984	262230624.095359	30	673
0.00709626778467151	265749444.989518	31	659
