0.00020401791355925	1570481.33948232	1	48
0.0004080358271185	16164431.8565932	2	69
0.000612053740677751	51749076.5640157	3	175
0.000816071654237001	104774111.914948	4	245
0.00102008956779625	149601793.239494	5	327
0.0012241074813555	183485578.920414	6	481
0.00142812539491475	212364504.000676	7	546
0.001632143308474	247645357.960175	8	562
0.00183616122203325	286585333.808427	9	619
0.0020401791355925	321564599.458553	10	706
0.00224419704915175	354474183.876381	11	738
0.002448214962711	381093421.714969	12	747
0.00265223287627025	404848676.017753	13	786
0.0028562507898295	422300845.552156	14	860
0.00306026870338875	436772133.321805	15	863
0.003264286616948	445725492.368298	16	902
0.00346830453050725	451275247.096588	17	939
0.0036723224440665	453694343.707686	18	989
0.00387634035762576	453421392.860339	19	1044
0.00408035827118501	450869924.388946	20	1101
0.00428437618474426	446552443.083677	21	1165
0.00448839409830351	431534136.796292	22	1505
0.00469241201186276	432221454.551419	23	1236
0.00489642992542201	302758263.579872	24	1502
0.00510044783898126	411897830.385694	25	1601
0.00530446575254051	406122118.361925	26	1582
0.00550848366609976	397711150.162374	27	1566
0.00571250157965901	388865668.131067	28	1551
0.00591651949321826	379403566.569379	29	1537
0.00612053740677751	369791799.374228	30	1396
0.00632455532033676	359737781.648135	31	1386
