1000	347470.19224991
1258.92541179417	514756.265890039
1584.89319246111	718313.149860632
1995.26231496888	985577.657014493
2511.88643150958	1668333.24363504
3162.27766016838	2202727.93250638
3981.07170553497	2782382.68390399
5011.87233627273	4105427.70022622
6309.57344480193	5533337.11330751
7943.28234724281	5342356.29756608
10000	9893052.68192519
12589.2541179417	14819900.0149993	28	394	0.0161000169469322
