0.000645161290322581	48115.7256068658	1	47
0.00129032258064516	479909.905165878	2	69
0.00193548387096774	1182703.93448696	3	275
0.00258064516129032	2287980.71823821	4	260
0.0032258064516129	2152519.05184314	5	185
0.00387096774193548	3042084.08101671	6	367
0.00451612903225806	3867089.73120777	7	425
0.00516129032258065	4663059.57339278	8	590
0.00580645161290323	5395973.01334153	9	449
0.00645161290322581	4668114.71420483	10	7059
0.00709677419354839	4722111.68043822	11	6637
0.00774193548387097	10037345.0405815	12	914
0.00838709677419355	7211091.9976056	13	555
0.00903225806451613	5559419.30591925	14	5111
0.00967741935483871	7194827.5358082	15	3799
0.0103225806451613	4689353.48827096	16	9015
0.0109677419354839	4675220.62669191	17	9718
0.0116129032258065	4621016.11098802	18	9522
0.012258064516129	4883372.3476401	19	7259
0.0129032258064516	6888723.61998576	20	1268
0.0135483870967742	8132328.5749996	21	774
0.0141935483870968	12032810.9204466	22	2227
0.0148387096774194	6582646.08238631	23	1161
0.0154838709677419	6697981.86683736	24	1190
0.0161290322580645	4612650.75792579	25	9588
0.0167741935483871	4612416.73036748	26	9696
0.0174193548387097	6006827.99640366	27	5882
0.0180645161290323	14191886.0510657	28	1142
0.0187096774193548	10916553.5586587	29	2626
0.0193548387096774	6865112.62769838	30	907
0.02	6933740.83755913	31	944
